system:index,b0,b10,b100,b200,b30,b60,value,.geo
00000000000000002ae0,24.4822311371349,24.427467674113647,26.307897216067804,26.104090335717782,24.758220300700813,25.688407853880385,6564.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae1,24.934465316181935,24.91534547175209,26.404682919546367,26.243949768656236,25.01302691226889,25.786682532392295,6565.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae2,25.640334950538,25.598666043318392,26.621030346470594,26.44837829305918,25.392511028265055,26.038145176442665,6566.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae3,25.1460399782123,25.06522444646738,26.085801262849397,25.89048662279186,24.925157729654547,25.598417737334593,6567.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae4,26.791080150040912,26.72477529097413,27.516970406444965,27.249121865879356,26.717004377306612,27.409007592202624,6568.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae5,29.105455300032006,29.298288273440818,29.35220989013723,28.964881974598374,29.412690178220213,29.83564729949049,6569.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae6,29.37899602741912,29.529302804023697,29.81400072941865,29.459156815874675,29.69176582302686,30.100313751316065,6570.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae7,29.12712001649825,29.26203530440297,30.054420451856803,29.8753379690605,29.37784023694833,30.08645713533809,6571.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae8,26.88200569334483,27.10751103073709,27.94817998769896,27.531034997959697,27.138430965263286,28.07243203581224,6572.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae9,25.274781678901352,25.473480214675007,26.43335025806243,26.058911660821952,25.571461426643793,26.51506664705281,6573.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aea,26.68055265611712,26.744718699668148,27.436614274345224,27.420625190571883,27.05059983577557,27.76140459751765,6574.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aeb,27.264134463198754,27.461187550351724,27.96148197541786,27.830104059769837,27.552008333909058,28.467350827274196,6575.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aec,24.75507719208586,24.755695971404187,25.66295515308119,25.628487369864423,25.017385099464203,25.85635126884618,6576.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aed,23.21388899978762,23.32675044468626,24.62592488353665,24.676198624317525,23.658898167373486,24.636684465123874,6577.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aee,23.601431722241085,23.553770146156676,24.677454057082336,24.744405194310644,23.792859205725048,24.6524315607953,6578.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aef,24.597347302225856,24.455069259262668,25.432426430814907,25.36218656189983,24.57031388886241,25.342704764796732,6579.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af0,24.706132147537282,24.595698896160766,25.79699856488566,25.618094205105674,24.763146698905178,25.70227533757747,6580.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af1,20.54742612659739,20.527745742264006,22.058288643528005,21.965173266966435,20.845196560281973,21.758905011731915,6581.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af2,18.924829396391814,18.979799280197263,20.592238872254267,20.559551682755348,19.379822434334855,20.243170952818,6582.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af3,18.57787689280709,18.66183512531197,20.214797662994137,20.18404933397863,19.165492153569236,19.960405021968736,6583.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af4,22.35567005579344,22.336465530798034,23.767013426460636,23.577823826786425,22.473746844150345,23.412079036805665,6584.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af5,22.746585239173925,22.764797296912466,24.142960351386105,24.03454774465406,22.88179622967123,23.843574821709904,6585.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af6,20.984328882486757,21.01784166044325,22.649498121256237,22.575979282733908,21.49765975490132,22.34612821259807,6586.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af7,30.455302852736015,30.187154447319585,30.693902520417108,30.468483634416128,30.11089158957301,30.76258429358179,6587.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af8,33.57329538283306,33.20968484277546,33.104893507788205,33.193159103928544,32.86020736333734,33.49986445496804,6588.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af9,23.714357162595704,23.49597372945105,24.828258249826437,24.81624575396919,23.716776501862558,24.680453492372898,6589.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002afa,22.214884602428036,22.216194729603455,24.00552324035168,24.234338629565187,22.927928757956415,23.793826571836018,6590.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002afb,19.89641787302414,19.963985928307952,21.98926609262953,22.250901800180944,20.810613414075743,21.66264948481653,6591.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002afc,22.241862186788005,22.210450518855836,23.715279676031287,23.86549734244483,22.75897620855468,23.473873386484325,6592.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002afd,22.936953033596645,22.82006285972187,24.267273060241013,24.316042956146397,23.291804925476914,23.907281119341935,6593.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
