system:index,b0,b10,b100,b200,b30,b60,value,.geo
0000000000000000153c,27.4824364461802,27.718909298310628,36.18063314474259,36.00076259491038,31.196715112873946,35.57170429141032,1009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000153d,29.02653855032794,29.318935392618844,37.53079697351913,37.327897160702896,32.560497792966736,36.65893094023519,1010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000153e,28.902832171605215,29.081121689059124,36.52521088252156,36.15626904977663,31.610589216859243,35.7256431045496,1011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000153f,28.415918660125623,28.78433187882804,35.18775277648783,34.41496657318745,30.90514250173159,34.556388775751095,1012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001540,26.99645497238619,27.121225325722268,32.3450561483458,31.714447463449833,28.974659799639895,31.764582123896073,1013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001541,25.138173001696643,25.268427215736338,30.24849054063646,29.732250675668606,26.77483940165198,29.754212134605233,1014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001542,28.248263302185464,28.469584123964072,34.53702237237328,33.95540354370742,30.40841140445284,33.97535686412162,1015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001543,31.696917152027876,32.155764270707856,39.606141914828235,38.99852964757742,35.335230839894635,39.28940870633441,1016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001544,20.670450152575878,20.797870391677673,28.132497191965268,27.926751851868755,24.22593744031094,27.484120506574047,1017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001545,17.711895597417907,17.843840531691836,24.51669966228398,24.376424270393137,20.910485457836806,23.97202115051231,1018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001546,17.593536802264456,17.648504790875037,25.008699898878092,24.793869805483492,20.866312555530833,24.35096382100948,1019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001547,16.998399509604642,17.007279068274162,24.691789199599782,24.441863767902277,20.823931506602307,24.12437170472152,1020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001548,17.848838790813993,17.898614975271403,24.941735525688088,24.597250636716538,21.371901976636536,24.319255664658684,1021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001549,19.008218827995478,19.107030426901485,26.06265508155103,25.62652045155011,22.320983425389958,25.35218334264818,1022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000154a,17.630210806093633,17.654999745376525,24.733813775667503,24.3099064978328,20.740039556784335,23.991963071056333,1023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000154b,18.89665535766567,19.027532431159322,25.95064225789607,25.550730735445693,21.801024811905574,25.239064111214304,1024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000154c,20.426813546883796,20.519609593600382,28.1801624177389,27.72732886024368,23.792837306035928,27.30567796102201,1025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000154d,20.778824332076052,20.942973260866825,28.234350912679417,27.608002893764798,24.017055347367492,27.32742269647822,1026.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000154e,22.965375402344602,23.13293129346322,30.771467991257758,29.73564013510835,26.482585495728255,29.97380870256313,1027.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000154f,24.19776208159629,24.359904093730076,32.27581276768039,31.165290913576857,28.054932277267845,31.48648392178201,1028.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001550,23.19308176956034,23.418262544317894,31.359039971456806,30.588294721766093,27.069369239143928,30.1372306645103,1029.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001551,25.339544878875063,25.490392316130176,34.565959161570945,33.56317759870839,29.34273004353574,33.13216630418408,1030.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001552,26.33202277885112,26.413414776065753,35.74464164595236,34.77767059959843,30.557809785367734,34.486560712474805,1031.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001553,25.503806564530628,25.586840135176544,34.93368675124701,34.21702412980229,29.60487360655976,33.75966706649254,1032.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001554,25.95736035372648,26.08307467198863,34.834648395139276,34.267763460383954,29.761816490890737,33.68325295291617,1033.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001555,24.28884131903631,24.448344244308053,33.40990947666561,32.99600314104461,28.100074919354174,32.222763587675345,1034.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001556,23.686632303579323,23.712971432836927,33.71075130664499,33.13806281258579,27.57647716360294,32.37714911631447,1035.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001557,23.933015048721686,23.9340550511762,33.947925229896605,33.730231966727565,27.67843649168714,32.501325149112944,1036.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001558,23.87782167507009,23.87247407810415,33.73091806846294,33.554082975371855,27.318939906750785,32.2245917973569,1037.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001559,25.99543654847707,25.976571983798344,36.034737329526976,35.5827475090476,29.642841599396824,34.70818043282583,1038.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000155a,29.026853656823572,28.99449133856068,39.02814690944873,38.48878210907722,32.91852065566126,37.98439144048967,1039.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000155b,26.123870009855917,26.026433703660054,35.65438496273319,35.28213315569787,30.196292177336748,34.960274639004076,1040.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000155c,29.953618655233253,29.977505613127548,39.79892440558842,39.42215131767573,33.963694581439555,38.90006861383945,1041.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000155d,30.530927606877498,30.652230710371803,39.83480092565305,39.384214970406695,34.40074406381441,39.024286248232166,1042.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000155e,26.331505269307396,26.50258214595212,33.759122229223216,33.28634154219237,29.886354249950987,33.56660895226292,1043.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000155f,25.555987598268704,25.529631584249703,34.7167427374679,34.43739621022619,29.61140341454589,34.14652697483283,1044.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001560,28.660741028619963,28.683606253062475,38.28935035570898,37.928232175712914,32.94036324023974,37.773733624896884,1045.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001561,37.57204768136154,37.57818806612366,46.113429194506594,45.75697146288618,41.080851059754394,45.307737542448095,1046.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001562,35.48337512161635,35.564041300136694,43.60156771618122,43.130619818068,38.77483377138749,42.763178437649366,1047.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001563,34.9623965393155,35.047086305735924,43.29253167281123,42.85888093551921,38.08930618359793,42.33935487661353,1048.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001564,34.87382920685281,35.02491608498656,44.32564655363294,43.93635332490719,38.35736250653154,43.41573357473535,1049.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001565,29.615449187479207,29.753380680039083,40.00679488696073,39.63798747612799,33.826282988396564,39.01594361410943,1050.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001566,28.591998890730938,28.708580088177982,39.545759721061806,39.22052768154854,33.2720466424826,38.42441221246928,1051.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001567,31.031843847213096,31.29406091378595,42.23597047968132,41.838962763639266,36.105209794254655,41.27495606340807,1052.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001568,31.113389068737728,31.36306662313548,42.91459442787413,42.35736821055264,36.81849534674486,41.91170864660863,1053.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001569,35.47638035647246,36.03722980562929,47.056678035673144,46.63323410268719,41.81373663419899,46.58914276378047,1054.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000156a,37.27028131364569,37.91439313900213,47.97713117362561,47.62024089867651,43.155006364562475,47.66249840885982,1055.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000156b,36.96799903328282,37.64888102140821,47.714981996911035,47.43565793154183,42.956204544177076,47.321106648907964,1056.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000156c,35.973522646615564,36.49908177427897,46.72144454017881,46.42060273310555,41.98552948380709,46.25316239089171,1057.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000156d,35.95532768678393,36.33456833788599,46.8397629880504,46.28905977639474,41.39095066008508,46.36547216046853,1058.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000156e,37.688757358810975,38.1981874505039,48.79237482467681,48.44651945334106,43.488194415731996,48.27878277076149,1059.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000156f,37.8334090699365,38.385012016909556,49.05110651018754,48.75009394404221,43.866795117637125,48.69920750867395,1060.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001570,33.90923997943308,34.34928194953129,45.19240096650333,44.76234843735191,39.4865721346806,44.54524568569365,1061.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001571,35.5274602781471,36.20327346468567,47.254749683766015,46.95534096850792,42.281050831255996,46.882672696866734,1062.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001572,35.188461872604826,35.98581712522425,47.606601595371345,47.28488424077826,42.46962529257677,47.18896316086192,1063.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001573,34.670509934285754,35.31772436222359,45.807168127657064,45.44563861170602,40.8645608390922,45.35300648981808,1064.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001574,36.01219852027404,36.71992841442975,47.028401429560994,46.72470869335183,42.202740381163586,46.71629821121521,1065.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001575,33.5095519010882,34.11888754297755,43.975259256747975,43.47848331324085,38.93876483723303,43.53344148958814,1066.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001576,33.480609578509636,34.15234949795037,44.146830035385534,43.77647273067067,39.276962798688864,43.74586000580984,1067.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001577,32.57842077294388,33.10195798090738,43.22465411112752,42.991777745443756,38.00119977731533,42.82537688760133,1068.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001578,31.53490356354256,32.04996029747938,42.55652521766795,42.23157409022051,37.31145765059194,42.05780237607486,1069.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001579,32.240694770765856,32.89092200388766,43.1820698769529,42.79116215436442,38.17031396072412,42.63293723320844,1070.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000157a,33.30563755981885,34.09620515584607,45.68361853736053,45.39503881324281,40.4449340976731,45.054250920709606,1071.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000157b,33.50265906133574,34.1652473619719,46.720788122121434,46.26802844850877,40.835941577192976,45.91049239603987,1072.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000157c,32.95882343079999,33.48862940138827,45.9710820485396,45.426207429249075,40.037496706500924,45.131785201537284,1073.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000157d,32.40593687045929,32.95601940958355,45.405075262586735,44.9991412388495,39.779447678988454,44.59562344952526,1074.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000157e,33.31944654002112,33.7492134075152,46.58075150383352,46.221250823601444,40.79482770564253,45.818832733761546,1075.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000157f,34.534249123003484,35.26116863921706,47.80381782509952,47.38113948981624,42.50803269059816,47.180456490502266,1076.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001580,33.80117795167991,34.440763327871636,46.58157536803103,46.17770369011416,40.637839325366414,45.58877055247351,1077.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001581,34.6217759686683,35.40864758245292,47.80591175604498,47.338951286576254,42.516910636018004,46.988445787816325,1078.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
