system:index,b0,b10,b100,b200,b30,b60,value,.geo
00000000000000000dd3,42.6548758747713,42.437894463748776,38.213778486995146,39.51550480390914,40.21089223085856,38.11235891825484,10408.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd4,44.015473662732646,43.788286116903066,39.08818186455498,40.42348292110631,41.60036727432733,39.05222309364873,10409.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd5,40.22562848918752,39.997920499561275,35.05988182281641,36.30242750881091,37.526751679084846,34.928386273460355,10410.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd6,41.40546680735761,41.229130696939684,36.8851051445524,37.51818226153575,39.17423556281246,36.75266297373952,10411.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd7,41.39687109609072,41.17826360464761,36.79998082958385,37.247715102225264,39.056361658152106,36.67765770523767,10412.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd8,61.090402069196294,61.080166165784505,54.5520081001552,54.60776941761337,57.64973978473628,54.52814731097212,10413.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd9,67.48497037092814,67.4427501295304,60.63360380233967,60.63312332235312,63.81280196063685,60.59070696667521,10414.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dda,67.72044437274432,67.66237382604058,60.541630842910166,60.68125966766947,63.942542490296844,60.53483239543113,10415.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddb,67.06292611843692,66.99900269900718,59.58757982282652,59.878517478704275,63.29518179946254,59.70829879049187,10416.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddc,66.75899611237112,66.6770104798327,59.34528027937778,59.51534901670502,63.079969379782405,59.427705919381424,10417.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddd,65.2013261602079,65.12119965167054,58.04907939506761,58.221690879607415,61.88754057532613,58.097442554651266,10418.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dde,57.345651885403136,57.36289657396626,52.075408275681,52.330319785030945,54.74888013163,51.89370526234677,10419.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddf,65.95244815596753,65.93156670408663,58.54198395286035,58.794929923963565,62.35582324669357,58.419330305550204,10420.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de0,66.6131594615166,66.56321207101749,59.40724720391434,59.55953541666552,62.85595309877247,59.19405566420537,10421.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de1,66.33919483068064,66.35737778759052,58.997192086345834,59.2915390605872,62.57246232866088,58.803747807157556,10422.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de2,64.7188409332198,64.68911339294887,57.28928808662988,57.48349198848298,60.89552833852502,57.077896313600476,10423.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de3,49.35070845678385,49.19979343328568,43.91956668880262,44.282882739068285,46.37769877656316,43.63102076522271,10424.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de4,40.745857080423534,40.56830402136515,36.39867525957762,36.779436198528956,38.39332475826079,36.331964889346004,10425.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de5,43.18484267597921,43.05601506970206,38.05585659109677,38.23742847110853,40.493929731661865,38.099157311367804,10426.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de6,30.83247064137586,30.638967211590177,27.827737012015426,28.23923000472569,28.85021044327517,27.52679648588511,10427.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de7,26.9522326517651,26.82687001112125,24.083314987797102,24.53793762011586,25.37327346362465,23.749111190397603,10428.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de8,20.610581444230256,20.49016344232542,18.44881146800755,19.04650630207109,19.32779594998574,18.14591223377079,10429.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de9,22.70305518833191,22.583437796674858,19.943196869775534,20.477689418761337,21.06829684404521,19.492054659783307,10430.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dea,21.86659619361488,21.820243303309486,19.49003741362817,19.840031451103847,20.581451152383003,19.09766453254611,10431.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000deb,24.67883028586515,24.559274592256386,21.381235406092674,22.12487513530314,23.019731943410388,21.238299410834838,10432.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dec,32.100919143347504,31.958152375734713,27.668825610753636,28.55887413954859,29.902478378400595,27.61518013096638,10433.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ded,46.50601512178261,46.39904577907151,40.713999731775495,41.87995313664375,43.72920786504754,40.68655923773652,10434.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dee,49.282213640833604,49.09946772196702,42.79495374763388,44.040004315164154,46.44418708789326,43.02602950333817,10435.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000def,43.91311211085325,43.599132708505785,38.34276386188274,39.364379010130016,41.062715209452996,38.36102517768427,10436.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df0,40.98307846260552,40.769050069510286,35.82218309524643,37.114447037662224,38.47037630509761,35.80785006064335,10437.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df1,38.80949107753647,38.549561723390276,34.85843762173496,36.050959296980395,36.857071928042764,34.71594681857132,10438.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df2,43.763649388527796,43.448403210325566,39.53877463681483,40.75276236240518,41.79637093960636,39.43673469071307,10439.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df3,43.57143862305576,43.33939590524855,39.60915760529234,40.78628009180761,41.75249255224688,39.502518937768194,10440.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df4,44.684370895152924,44.388681293487,39.97937173749765,41.0875709184599,42.35435796231126,39.79815425168768,10441.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df5,48.247805527172545,48.14065505469354,43.59563307432141,44.3582944815405,46.27378466364097,43.61619624709904,10442.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df6,48.41436721465349,48.23842980186203,43.608848973792924,44.36606032929948,46.38938719334285,43.659228886013565,10443.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df7,51.51107166413331,51.355625379381074,46.09460382437985,46.929162311473576,49.27271083595362,46.12392550347431,10444.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df8,51.3230476216987,51.14755239202972,45.85173397998482,46.8458114370905,48.78015228492225,45.74444115115532,10445.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df9,43.86917762706987,43.559137425998024,38.63097796649489,39.69669353386062,41.18236040661353,38.4708492369583,10446.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfa,45.4035633070299,44.92029531870165,40.476241014266485,41.30397707389268,42.660876602925086,40.43155031183631,10447.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfb,46.495823322134704,46.10178989529786,41.984517467950994,42.79776000398573,43.86042630059867,41.80344622633026,10448.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfc,41.151160181064405,40.78603027882392,37.172794071031056,37.99476618864678,39.059163211482705,36.97059955367903,10449.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfd,41.25593219424963,41.04194210347166,36.62080746297201,37.86494045679864,39.029094818356754,36.56315265397942,10450.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfe,43.58540850376798,43.3441800456393,38.41538368823212,39.631277554592366,40.972533779941685,38.35567023169268,10451.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dff,42.09314001901046,41.86257709470864,36.68380471179921,37.879418156729,39.46976199081509,36.6615112444897,10452.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e00,42.321072133349276,42.04555209578907,37.08965033388698,38.10989296806369,39.4970365978662,36.9130329672234,10453.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e01,45.37693938023584,45.080031711204775,40.58859527179244,41.38367626656398,42.703716924459805,40.46356910167414,10454.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e02,66.83466370075783,66.70598092926788,59.879557274194774,59.83126420631674,63.11527842936385,59.7593024089295,10455.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e03,65.93234955757998,65.8837809997506,58.64753327217628,58.617529177772525,62.11879818959635,58.73546003776512,10456.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e04,66.3362759388564,66.23106193151796,58.92594191190969,59.15773883507815,62.4760649541355,59.03830601683008,10457.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e05,66.84791967020517,66.79010734683533,60.17634854837507,60.33720731038907,63.31661695821002,60.14635090106969,10458.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e06,68.1460549695223,68.08006500606922,60.09200474118724,60.18154547115639,64.27809126373296,60.17057316365323,10459.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e07,62.995359005285586,62.92147604547928,55.87245921815082,56.00566532409584,59.67597462793622,55.799911557226714,10460.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e08,59.216304739803384,59.206715060456126,53.17018162406983,53.26215730862477,56.20407085348802,52.91284680587438,10461.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e09,68.26561366954088,68.2282754427686,59.87734462328658,60.13404433861008,64.39522763040819,59.88947330088641,10462.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0a,68.69955932154035,68.69676122232246,60.623598971201794,60.79794246606451,64.81409613731877,60.635923464576734,10463.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0b,65.98330636453191,65.98072305943404,58.35691567684311,58.62311674905092,62.16863808079258,58.230674768918114,10464.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0c,64.42551652660339,64.423517140289,56.96694837726438,57.49789057460704,61.094211501126566,57.07976899076634,10465.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0d,55.76543949555725,55.74058499762054,49.219199147270665,49.649480866625446,52.653047206984496,49.27166222431118,10466.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0e,33.83670973708183,33.699735314196786,30.288248795689277,30.651780945440095,31.957232397081306,30.146525014185382,10467.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0f,30.378096926965643,30.23523448334159,27.97879283008129,28.52306050240022,28.933427806827513,27.80325346322148,10468.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e10,29.412957057856733,29.289797559824766,26.064733040529145,26.39557310550761,27.404406628308617,25.81710624230117,10469.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e11,24.950078227885893,24.85515254358586,22.205038756130744,22.78049391386735,23.42461355487719,21.776859744889425,10470.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e12,23.648240453185583,23.546443452357316,20.901062490398896,22.093047173053325,22.09199751045618,20.553240920370975,10471.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e13,18.88311824027553,18.742966276507683,15.884571123844099,17.011268081085348,17.322395750537247,15.656855691421239,10472.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e14,27.703605539172457,27.505335486173184,23.89517502135876,25.066325796798907,25.72552056109897,23.78353912982184,10473.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
